-5.6842e-10,1.3407e-09,-1.273e-10
-5.7057e-10,1.3345e-09,-1.2758e-10
-5.7272e-10,1.3285e-09,-1.2781e-10
-5.7485e-10,1.3227e-09,-1.28e-10
-5.7698e-10,1.317e-09,-1.2814e-10
-5.7908e-10,1.3116e-09,-1.2824e-10
-5.8117e-10,1.3064e-09,-1.283e-10
-5.8324e-10,1.3014e-09,-1.2832e-10
-5.8529e-10,1.2966e-09,-1.2829e-10
-5.8732e-10,1.292e-09,-1.2823e-10
-5.8931e-10,1.2876e-09,-1.2814e-10
-5.9128e-10,1.2834e-09,-1.28e-10
-5.9322e-10,1.2794e-09,-1.2784e-10
-5.9513e-10,1.2756e-09,-1.2764e-10
-5.97e-10,1.272e-09,-1.2741e-10
-5.9884e-10,1.2686e-09,-1.2715e-10
-6.0063e-10,1.2654e-09,-1.2686e-10
-6.0239e-10,1.2624e-09,-1.2654e-10
-6.0411e-10,1.2595e-09,-1.262e-10
-6.0578e-10,1.2568e-09,-1.2584e-10
-6.0741e-10,1.2543e-09,-1.2545e-10
-6.0899e-10,1.252e-09,-1.2505e-10
-6.1053e-10,1.2498e-09,-1.2462e-10
-6.1202e-10,1.2478e-09,-1.2418e-10
-6.1346e-10,1.246e-09,-1.2372e-10
-6.1484e-10,1.2443e-09,-1.2325e-10
-6.1618e-10,1.2428e-09,-1.2277e-10
-6.1746e-10,1.2414e-09,-1.2228e-10
-6.1869e-10,1.2401e-09,-1.2177e-10
-6.1986e-10,1.239e-09,-1.2126e-10
-6.2098e-10,1.238e-09,-1.2075e-10
-6.2204e-10,1.2371e-09,-1.2023e-10
-6.2304e-10,1.2364e-09,-1.197e-10
-6.2399e-10,1.2358e-09,-1.1918e-10
-6.2488e-10,1.2353e-09,-1.1866e-10
-6.2571e-10,1.2348e-09,-1.1814e-10
-6.2648e-10,1.2345e-09,-1.1762e-10
-6.272e-10,1.2343e-09,-1.1711e-10
-6.2785e-10,1.2342e-09,-1.166e-10
-6.2845e-10,1.2341e-09,-1.1611e-10
-6.2898e-10,1.2341e-09,-1.1562e-10
-6.2946e-10,1.2343e-09,-1.1514e-10
-6.2988e-10,1.2344e-09,-1.1468e-10
-6.3024e-10,1.2347e-09,-1.1423e-10
-6.3054e-10,1.235e-09,-1.1379e-10
-6.3078e-10,1.2353e-09,-1.1337e-10
-6.3096e-10,1.2357e-09,-1.1297e-10
-6.3109e-10,1.2362e-09,-1.1258e-10
-6.3116e-10,1.2366e-09,-1.1222e-10
-6.3117e-10,1.2372e-09,-1.1187e-10
-6.3113e-10,1.2377e-09,-1.1155e-10
-6.3103e-10,1.2383e-09,-1.1125e-10
-6.3088e-10,1.2389e-09,-1.1098e-10
-6.3067e-10,1.2395e-09,-1.1073e-10
-6.3041e-10,1.2402e-09,-1.105e-10
-6.301e-10,1.2408e-09,-1.103e-10
-6.2974e-10,1.2415e-09,-1.1013e-10
-6.2933e-10,1.2421e-09,-1.0999e-10
-6.2887e-10,1.2428e-09,-1.0987e-10
-6.2836e-10,1.2434e-09,-1.0979e-10
-6.278e-10,1.2441e-09,-1.0973e-10
-6.272e-10,1.2447e-09,-1.097e-10
-6.2656e-10,1.2454e-09,-1.0971e-10
-0.00021198,-0.012067,-9.4802e-06
-0.00098713,-0.057628,-4.0513e-05
-0.0023659,-0.14235,-8.6587e-05
-0.0041626,-0.25935,-0.00013074
-0.006216,-0.40271,-0.00015859
-0.0083855,-0.56735,-0.000158
-0.010549,-0.74888,-0.00011884
-0.012602,-0.94354,-3.2698e-05
-0.014446,-1.1481,0.0001078
-0.015983,-1.3597,0.00030968
-0.017133,-1.576,0.00057805
-0.017832,-1.795,0.00091692
-0.018021,-2.0148,0.0013294
-0.017649,-2.2339,0.0018177
-0.016675,-2.4511,0.0023835
-0.015061,-2.6651,0.0030275
-0.012778,-2.8751,0.0037502
-0.0098002,-3.0802,0.0045514
-0.006109,-3.2797,0.0054303
-0.001689,-3.473,0.0063859
0.003461,-3.6598,0.0074162
0.0093163,-3.8394,0.0085183
0.015873,-4.0117,0.0096897
0.023128,-4.1764,0.010928
0.031074,-4.3331,0.01223
0.039703,-4.4819,0.013594
0.049001,-4.6225,0.015015
0.058957,-4.7549,0.016491
0.069554,-4.879,0.018018
0.080774,-4.9949,0.019593
0.092599,-5.1025,0.021212
0.10501,-5.2019,0.022871
0.11798,-5.2932,0.024566
0.13149,-5.3764,0.026293
0.14552,-5.4517,0.028049
0.16004,-5.5191,0.029829
0.17503,-5.5788,0.031629
0.19046,-5.6311,0.033446
0.2063,-5.6759,0.035274
0.22252,-5.7135,0.037111
0.23911,-5.7441,0.038952
0.25603,-5.7679,0.040792
0.27326,-5.785,0.042629
0.29076,-5.7957,0.044458
0.30851,-5.8001,0.046275
0.32648,-5.7986,0.048077
0.34465,-5.7913,0.04986
0.36298,-5.7784,0.05162
0.38145,-5.7601,0.053354
0.40004,-5.7368,0.055058
0.41871,-5.7085,0.056729
0.43744,-5.6756,0.058363
0.45621,-5.6383,0.059958
0.47498,-5.5968,0.061511
0.49374,-5.5513,0.063019
0.51247,-5.502,0.064479
0.53113,-5.4492,0.065889
0.5497,-5.3932,0.067246
0.56817,-5.3341,0.068548
0.5865,-5.2721,0.069793
0.60469,-5.2075,0.070979
0.62271,-5.1405,0.072105
0.64053,-5.0713,0.073168
0.65815,-5.0001,0.074167
0.67554,-4.927,0.075102
0.69268,-4.8524,0.07597
0.70957,-4.7764,0.076771
0.72618,-4.6992,0.077505
0.74249,-4.6209,0.07817
0.7585,-4.5418,0.078767
0.77419,-4.462,0.079296
0.78955,-4.3817,0.079755
0.80455,-4.3011,0.080143
0.8192,-4.2204,0.080458
0.83349,-4.1397,0.0807
0.84739,-4.0592,0.080872
0.8609,-3.9789,0.080974
0.87402,-3.8991,0.081007
0.88673,-3.8199,0.080974
0.89903,-3.7413,0.080875
0.91092,-3.6636,0.080713
0.92239,-3.5867,0.080489
0.93343,-3.5108,0.080206
0.94404,-3.4361,0.079866
0.95422,-3.3625,0.079471
0.96396,-3.2902,0.079024
0.97327,-3.2193,0.078527
0.98214,-3.1498,0.077983
0.99056,-3.0817,0.077394
0.99855,-3.0153,0.076764
1.0061,-2.9505,0.076095
1.0132,-2.8873,0.075391
1.0199,-2.8259,0.074653
1.0261,-2.7662,0.073886
1.032,-2.7084,0.073093
1.0373,-2.6523,0.072276
1.0423,-2.5982,0.071439
1.0469,-2.5459,0.070585
1.051,-2.4956,0.069718
1.0547,-2.4472,0.06884
1.0584,-2.3764,0.067974
1.0629,-2.24,0.067143
1.0682,-2.0266,0.066334
1.0739,-1.7501,0.065515
1.0797,-1.4225,0.064655
1.0853,-1.054,0.063733
1.0906,-0.65354,0.062722
1.0952,-0.22868,0.061605
1.099,0.214,0.060368
1.1018,0.6689,0.058999
1.1035,1.1312,0.057491
1.104,1.5967,0.055839
1.1032,2.062,0.054039
1.1009,2.5239,0.052092
1.0972,2.9798,0.049997
1.0919,3.4276,0.047757
1.085,3.8653,0.045376
1.0765,4.2914,0.042859
1.0666,4.7045,0.040224
1.0556,5.1034,0.037487
1.0434,5.4874,0.034657
1.0301,5.8555,0.031741
1.0156,6.2073,0.028746
0.99978,6.5422,0.025682
0.98277,6.8598,0.022559
0.9645,7.1599,0.019385
0.94497,7.4423,0.016171
0.92418,7.7069,0.012928
0.90213,7.9538,0.009666
0.87882,8.1829,0.0063958
0.85427,8.3943,0.0031285
0.82849,8.5881,-0.00012501
0.8012,8.7647,-0.0033651
0.77223,8.9241,-0.006589
0.74163,9.0667,-0.0097838
0.70946,9.1928,-0.012937
0.6758,9.3026,-0.016035
0.64072,9.3966,-0.019067
0.60429,9.4751,-0.02202
0.56659,9.5384,-0.024884
0.52768,9.5871,-0.027647
0.48765,9.6216,-0.0303
0.44657,9.6422,-0.032833
0.40452,9.6494,-0.035236
0.36159,9.6437,-0.037502
0.31783,9.6256,-0.039622
0.27335,9.5954,-0.041589
0.2282,9.5539,-0.043396
0.18248,9.5013,-0.045038
0.13626,9.4381,-0.04651
0.089623,9.365,-0.047807
0.042638,9.2823,-0.048925
-0.0046137,9.1906,-0.04986
-0.0518,9.0903,-0.050591
-0.098684,8.9819,-0.051102
-0.14521,8.866,-0.051395
-0.19133,8.7429,-0.051469
-0.23698,8.6132,-0.051326
-0.28211,8.4774,-0.05097
-0.32668,8.3358,-0.050403
-0.37063,8.189,-0.049628
-0.41391,8.0374,-0.04865
-0.45649,7.8815,-0.047473
-0.49839,7.7215,-0.046088
-0.53961,7.5578,-0.044492
-0.58011,7.3908,-0.042694
-0.62001,7.221,-0.040715
-0.6597,7.0487,-0.038598
-0.69914,6.8743,-0.036351
-0.73828,6.6983,-0.033981
-0.77705,6.521,-0.031494
-0.8154,6.3429,-0.028899
-0.85327,6.1642,-0.026201
-0.89061,5.9853,-0.023409
-0.92736,5.8065,-0.020531
-0.96347,5.6282,-0.017575
-0.99891,5.4507,-0.014549
-1.0336,5.2743,-0.011461
-1.0676,5.0992,-0.0083207
-1.1007,4.9257,-0.0051362
-1.133,4.7542,-0.0019166
-1.1644,4.5848,0.0013315
-1.1945,4.4177,0.0046221
-1.2233,4.2533,0.0079497
-1.2508,4.0917,0.011304
-1.277,3.933,0.014675
-1.3018,3.7776,0.018052
-1.3253,3.6255,0.021425
-1.3474,3.477,0.024785
-1.3682,3.3321,0.028122
-1.3876,3.191,0.031425
-1.4056,3.0538,0.034686
-1.4223,2.9207,0.037895
-1.4376,2.7917,0.041044
-1.4516,2.6669,0.044124
-1.4643,2.5464,0.047127
-1.4757,2.4303,0.050043
-1.4858,2.3187,0.052866
-1.4946,2.2115,0.055587
-1.5021,2.1088,0.0582
-1.5086,1.9986,0.060688
-1.5144,1.8596,0.063028
-1.5197,1.6862,0.065217
-1.5242,1.4851,0.067264
-1.5279,1.2623,0.069174
-1.5305,1.0227,0.070952
-1.532,0.7709,0.0726
-1.5323,0.51046,0.074121
-1.5313,0.24462,0.075517
-1.529,-0.02386,0.076787
-1.5253,-0.29263,0.077932
-1.5202,-0.55966,0.078951
-1.5137,-0.82325,0.079843
-1.5056,-1.0819,0.080609
-1.4961,-1.3344,0.081247
-1.4853,-1.5799,0.081778
-1.473,-1.8176,0.082207
-1.4595,-2.0467,0.082535
-1.4446,-2.2666,0.082761
-1.4284,-2.4769,0.082884
-1.4109,-2.6771,0.082905
-1.3922,-2.8669,0.082823
-1.3722,-3.0462,0.082638
-1.3511,-3.2147,0.08235
-1.3289,-3.3724,0.081959
-1.3055,-3.5191,0.081464
-1.2811,-3.6549,0.080866
-1.2557,-3.7798,0.080165
-1.2294,-3.8939,0.079361
-1.2021,-3.9972,0.078455
-1.174,-4.0899,0.077446
-1.145,-4.1722,0.076336
-1.1153,-4.2442,0.075124
-1.0849,-4.3061,0.073812
-1.0539,-4.3581,0.072401
-1.0222,-4.4005,0.07089
-0.99004,-4.4336,0.069283
-0.95736,-4.4575,0.067578
-0.92424,-4.4725,0.065778
-0.89074,-4.479,0.063884
-0.85691,-4.4772,0.061898
-0.82281,-4.4673,0.05982
-0.78848,-4.4498,0.057653
-0.75399,-4.4249,0.055399
-0.71937,-4.3929,0.053059
-0.68468,-4.3541,0.050634
-0.64997,-4.3089,0.048128
-0.61528,-4.2575,0.045543
-0.58067,-4.2003,0.04288
-0.54619,-4.1375,0.040143
-0.51186,-4.0696,0.037333
-0.47775,-3.9968,0.034454
-0.44389,-3.9194,0.031507
-0.41032,-3.8377,0.028497
-0.37709,-3.7521,0.025425
-0.34423,-3.6628,0.022296
-0.31178,-3.5702,0.019111
-0.27978,-3.4744,0.015875
-0.24826,-3.3759,0.01259
-0.21725,-3.2749,0.0092613
-0.18679,-3.1716,0.005891
-0.15691,-3.0664,0.0024831
-0.12762,-2.9594,-0.00095791
-0.098499,-2.8511,-0.0043953
-0.069808,-2.7415,-0.0078426
-0.042054,-2.631,-0.01133
-0.015262,-2.5198,-0.014855
0.010581,-2.408,-0.018408
0.035645,-2.2961,-0.021974
0.059948,-2.184,-0.025545
0.083472,-2.0721,-0.029116
0.1062,-1.9606,-0.032683
0.12813,-1.8496,-0.036241
0.14923,-1.7393,-0.039787
0.1695,-1.6299,-0.043315
0.18893,-1.5216,-0.046821
0.20752,-1.4145,-0.0503
0.22524,-1.3088,-0.053749
0.24211,-1.2045,-0.057161
0.25811,-1.1019,-0.060533
0.27324,-1.0011,-0.063859
0.28751,-0.90212,-0.067137
0.3009,-0.80515,-0.07036
0.31342,-0.71027,-0.073524
0.32508,-0.61758,-0.076625
0.33587,-0.52715,-0.079659
0.34581,-0.43908,-0.082621
0.35489,-0.35343,-0.085507
0.36313,-0.27027,-0.088312
0.37052,-0.18965,-0.091033
0.37709,-0.11163,-0.093666
0.38283,-0.036251,-0.096206
0.38777,0.036447,-0.098651
0.3919,0.10643,-0.101
0.39526,0.17369,-0.10324
0.39785,0.23818,-0.10537
0.39967,0.29991,-0.1074
0.40076,0.35885,-0.10931
0.40112,0.41501,-0.11111
0.40077,0.46839,-0.11278
0.39973,0.51899,-0.11434
0.39801,0.56683,-0.11577
0.39564,0.61191,-0.11708
0.39262,0.65427,-0.11826
0.38898,0.69393,-0.11931
0.38475,0.73091,-0.12023
0.37993,0.76524,-0.12101
0.37456,0.79697,-0.12166
0.36864,0.82612,-0.12218
0.36221,0.85275,-0.12256
0.35528,0.8769,-0.1228
0.34787,0.89861,-0.12291
0.34002,0.91794,-0.12287
0.33173,0.93494,-0.1227
0.32304,0.94966,-0.12239
0.31396,0.96217,-0.12195
0.30452,0.97251,-0.12137
0.29473,0.98074,-0.12065
0.28463,0.98693,-0.11979
0.27424,0.99114,-0.11881
0.26358,0.99344,-0.11769
0.25266,0.99389,-0.11644
0.24152,0.99256,-0.11506
0.23017,0.98951,-0.11356
0.21864,0.98483,-0.11193
0.20696,0.97856,-0.11018
0.19513,0.9708,-0.1083
0.18319,0.96159,-0.10631
0.17115,0.95102,-0.10421
0.15904,0.93916,-0.102
0.14688,0.92606,-0.099677
0.13468,0.91181,-0.097252
0.12247,0.89647,-0.094725
0.11027,0.8801,-0.092102
0.098096,0.86278,-0.089385
0.085966,0.84457,-0.086578
0.073899,0.82553,-0.083687
0.061914,0.80574,-0.080714
0.050028,0.78525,-0.077664
0.038259,0.76413,-0.074542
0.026622,0.74244,-0.071352
0.015134,0.72024,-0.068099
0.0038098,0.69759,-0.064786
-0.0073118,0.67454,-0.061419
-0.018151,0.65115,-0.057995
-0.028693,0.62749,-0.05452
-0.03893,0.60359,-0.051
-0.048856,0.57951,-0.047439
-0.058464,0.55531,-0.043844
-0.067748,0.53103,-0.040219
-0.076704,0.50671,-0.03657
-0.085325,0.48241,-0.032902
-0.093609,0.45817,-0.029221
-0.10155,0.43402,-0.025532
-0.10914,0.41001,-0.021841
-0.11639,0.38617,-0.018152
-0.12328,0.36256,-0.014472
-0.12982,0.33918,-0.010804
-0.136,0.31609,-0.0071546
-0.14217,0.29332,-0.003554
-0.14862,0.27088,-2.7804e-05
-0.155,0.24882,0.0034433
-0.16103,0.22715,0.0068773
-0.16669,0.2059,0.01027
-0.17198,0.1851,0.013616
-0.1769,0.16476,0.016913
-0.18146,0.14491,0.020155
-0.18564,0.12557,0.023339
-0.18945,0.10674,0.02646
-0.1929,0.088456,0.029515
-0.19597,0.070716,0.032499
-0.19869,0.053537,0.03541
-0.20103,0.03693,0.038244
-0.20302,0.020904,0.040998
-0.20465,0.0054664,0.043667
-0.20592,-0.0093763,0.04625
-0.20685,-0.023619,0.048743
-0.20742,-0.037257,0.051144
-0.20766,-0.050288,0.053449
-0.20756,-0.062712,0.055656
-0.20713,-0.074528,0.057764
-0.20638,-0.085736,0.059769
-0.2053,-0.09634,0.06167
-0.20392,-0.10634,0.063466
-0.20224,-0.11575,0.065153
-0.20025,-0.12456,0.066731
-0.19798,-0.13278,0.068199
-0.19543,-0.14042,0.069555
-0.19261,-0.1475,0.070798
-0.18952,-0.154,0.071927
-0.18617,-0.15995,0.072942
-0.18258,-0.16536,0.073842
-0.17876,-0.17023,0.074627
-0.1747,-0.17457,0.075296
-0.17043,-0.1784,0.07585
-0.16594,-0.18173,0.076288
-0.16126,-0.18457,0.076611
-0.15639,-0.18694,0.07682
-0.15134,-0.18884,0.076915
-0.14612,-0.1903,0.076896
-0.14074,-0.19132,0.076765
-0.13521,-0.19191,0.076523
-0.12955,-0.19211,0.07617
-0.12375,-0.19192,0.075709
-0.11784,-0.19135,0.07514
-0.11182,-0.19043,0.074466
-0.1057,-0.18917,0.073687
-0.099497,-0.18759,0.072807
-0.093215,-0.18569,0.071827
-0.086866,-0.18349,0.070748
-0.080461,-0.18102,0.069574
-0.074009,-0.17827,0.068307
-0.06752,-0.17528,0.066949
-0.061005,-0.17204,0.065503
-0.054472,-0.16859,0.063971
-0.047932,-0.16492,0.062356
-0.041394,-0.16107,0.060662
-0.034867,-0.15703,0.058891
-0.028361,-0.15282,0.057045
-0.021885,-0.14847,0.055129
-0.015446,-0.14397,0.053146
-0.0090553,-0.13935,0.051098
-0.0027197,-0.13462,0.048989
0.0035436,-0.12979,0.046822
0.0096897,-0.12487,0.0446
0.015709,-0.11987,0.042324
0.021595,-0.11481,0.04
0.027346,-0.1097,0.03763
0.032956,-0.10455,0.035219
0.03842,-0.099366,0.032771
0.043735,-0.094164,0.030288
0.048897,-0.088952,0.027775
0.053903,-0.08374,0.025236
0.058748,-0.078537,0.022674
0.06343,-0.073353,0.020094
0.067945,-0.068195,0.017498
0.07229,-0.063073,0.014891
0.076464,-0.057994,0.012276
0.080463,-0.052966,0.0096569
0.084285,-0.047995,0.0070377
0.087928,-0.043089,0.0044218
0.091636,-0.038254,0.0018227
0.095575,-0.033495,-0.00074956
0.09942,-0.028819,-0.0033051
0.10308,-0.024231,-0.0058443
0.10654,-0.019736,-0.0083639
0.10981,-0.015339,-0.010861
0.11289,-0.011043,-0.013331
0.11577,-0.0068537,-0.015773
0.11845,-0.0027736,-0.018182
0.12093,0.0011938,-0.020555
0.12321,0.0050457,-0.022891
0.1253,0.0087794,-0.025185
0.12718,0.012393,-0.027435
0.12887,0.015884,-0.029638
0.13035,0.01925,-0.031793
0.13164,0.022491,-0.033895
0.13273,0.025605,-0.035944
0.13362,0.028591,-0.037935
0.13431,0.031449,-0.039868
0.13482,0.034179,-0.041741
0.13513,0.036779,-0.04355
0.13525,0.039251,-0.045294
0.13519,0.041594,-0.046972
0.13494,0.043809,-0.048582
0.13451,0.045898,-0.050122
0.1339,0.04786,-0.05159
0.13311,0.049697,-0.052985
0.13215,0.051411,-0.054307
0.13102,0.053003,-0.055553
0.12973,0.054474,-0.056723
0.12827,0.055827,-0.057816
0.12666,0.057063,-0.058832
0.1249,0.058184,-0.059768
0.12298,0.059193,-0.060626
0.12092,0.060093,-0.061403
0.11872,0.060885,-0.062101
0.11639,0.061572,-0.062719
0.11393,0.062157,-0.063256
0.11134,0.062642,-0.063713
0.10863,0.063031,-0.06409
0.10581,0.063326,-0.064387
0.10288,0.06353,-0.064604
0.099839,0.063647,-0.064741
0.096704,0.063678,-0.0648
0.093476,0.063629,-0.064781
0.09016,0.0635,-0.064684
0.086762,0.063296,-0.064511
0.083288,0.06302,-0.064263
0.079744,0.062675,-0.063939
0.076135,0.062262,-0.063542
0.072466,0.061782,-0.063073
0.068745,0.061239,-0.062533
0.064975,0.060635,-0.061923
0.061164,0.059975,-0.061246
0.057317,0.059261,-0.060501
0.05344,0.058496,-0.059692
0.049538,0.057685,-0.058819
0.045617,0.05683,-0.057885
0.041683,0.055934,-0.056891
0.037741,0.055,-0.055839
0.033797,0.054033,-0.054732
0.029856,0.053033,-0.05357
0.025924,0.052006,-0.052357
0.022007,0.050952,-0.051094
0.018108,0.049877,-0.049784
0.014234,0.048781,-0.048429
0.01039,0.047668,-0.04703
0.0065796,0.046541,-0.045591
0.0028091,0.045402,-0.044113
-0.00091725,0.044254,-0.0426
-0.0045703,0.043099,-0.041051
-0.0081391,0.04194,-0.039468
-0.011621,0.040778,-0.037855
-0.015014,0.039617,-0.036213
-0.018315,0.038458,-0.034545
-0.021522,0.037304,-0.032855
-0.024634,0.036155,-0.031144
-0.027647,0.035015,-0.029415
-0.030561,0.033885,-0.027671
-0.033373,0.032767,-0.025914
-0.036081,0.031661,-0.024147
-0.038685,0.030571,-0.022373
-0.041182,0.029498,-0.020593
-0.043571,0.028442,-0.018811
-0.045851,0.027405,-0.01703
-0.048021,0.026388,-0.01525
-0.050079,0.025393,-0.013476
-0.052026,0.02442,-0.011709
-0.053859,0.023471,-0.0099525
-0.055579,0.022546,-0.0082077
-0.057185,0.021646,-0.0064774
-0.058676,0.020772,-0.0047637
-0.060053,0.019925,-0.0030689
-0.061476,0.019105,-0.001407
